Wed Jun 11 17:00:39 2014,1402498839.806632,10,25.609,0.000,0
Wed Jun 11 17:00:40 2014,1402498840.806808,10,25.601,0.000,0
Wed Jun 11 17:00:41 2014,1402498841.807091,10,25.616,0.000,0
Wed Jun 11 17:00:42 2014,1402498842.807777,10,25.592,0.000,0
Wed Jun 11 17:00:43 2014,1402498843.807086,10,25.592,0.000,0
Wed Jun 11 17:00:44 2014,1402498844.80676,10,25.612,0.000,1048576
Wed Jun 11 17:00:45 2014,1402498845.806688,10,25.610,0.000,1048576
Wed Jun 11 17:00:46 2014,1402498846.806731,10,25.604,0.000,1048576
Wed Jun 11 17:00:47 2014,1402498847.807111,10,25.600,0.000,1048576
Wed Jun 11 17:00:48 2014,1402498848.807742,10,25.615,0.000,0
Wed Jun 11 17:00:49 2014,1402498849.806794,10,25.596,0.000,1048576
Wed Jun 11 17:00:50 2014,1402498850.806809,10,25.608,0.000,1048576
Wed Jun 11 17:00:51 2014,1402498851.807128,10,25.608,0.000,1048576
Wed Jun 11 17:00:52 2014,1402498852.806927,10,25.605,0.000,0
Wed Jun 11 17:00:53 2014,1402498853.807147,10,25.596,0.000,0
Wed Jun 11 17:00:54 2014,1402498854.806787,10,25.607,0.000,0
Wed Jun 11 17:00:55 2014,1402498855.806743,10,25.611,0.000,0
Wed Jun 11 17:00:56 2014,1402498856.806993,10,25.614,0.000,1048576
Wed Jun 11 17:00:57 2014,1402498857.807392,10,25.611,0.000,1048576
Wed Jun 11 17:00:58 2014,1402498858.806828,10,25.611,0.000,0
Wed Jun 11 17:00:59 2014,1402498859.806784,10,25.621,0.000,0
Wed Jun 11 17:01:00 2014,1402498860.806815,10,25.593,0.000,0
Wed Jun 11 17:01:01 2014,1402498861.806941,10,25.614,0.000,0
Wed Jun 11 17:01:02 2014,1402498862.807058,10,25.605,0.000,1048576
Wed Jun 11 17:01:03 2014,1402498863.807121,10,25.613,0.000,1048576
Wed Jun 11 17:01:04 2014,1402498864.806884,10,25.626,0.000,1048576
Wed Jun 11 17:01:05 2014,1402498865.807139,10,25.606,0.000,1048576
Wed Jun 11 17:01:06 2014,1402498866.806777,Ã0,25.606,0.000,1048576
Wed Jun 11 17:01:07 2014,1402498867.806726,10,25.614,0.000,0
Wed Jun 11 17:01:08 2014,1402498868.806767,10,25.597,0.000,0
Wed Jun 11 17:01:09 2014,1402498869.806774,10,25.636,0.000,0
Wed Jun 11 17:01:10 2014,1402498870.807019,10,25.609,0.000,0
Wed Jun 11 17:01:11 2014,1402498871.807006,10,25.609,0.000,0
Wed Jun 11 17:01:12 2014,1402498872.806829,10,25.611,0.000,0
Wed Jun 11 17:01:13 2014,1402498873.8067,10,25.611,0.000,0
Wed Jun 11 17:01:14 2014,1402498874.806639,10,25.624,0.000,0
Wed Jun 11 17:01:15 2014,1402498875.806448,10,25.607,0.000,0
Wed Jun 11 17:01:16 2014,1402498876.806974,10,25.606,0.000,0
Wed Jun 11 17:01:17 2014,1402498877.80704,10,25.614,0.000,0
Wed Jun 11 17:01:18 2014,1402498878.806775,10,25.625,0.000,0
Wed Jun 11 17:01:19 2014,1402498879.806813,Ãò,25.616,0.000,0
Wed Jun 11 17:01:20 2014,1402498880.806871,10,25.622,0.000,0
Wed Jun 11 17:01:21 2014,1402498881.806672,10,25.622,0.000,0
Wed Jun 11 17:01:22 2014,1402498882.80662,10,25.629,0.000,0
Wed Jun 11 17:01:23 2014,1402498883.806653,10,25.639,0.000,0
Wed Jun 11 17:01:24 2014,1402498884.806638,10,25.624,0.000,0
Wed Jun 11 17:01:25 2014,1402498885.806772,10,25.616,0.000,0
Wed Jun 11 17:01:26 2014,1402498886.807009,10,25.637,0.000,0
Wed Jun 11 17:01:27 2014,1402498887.806817,10,25.623,0.000,0
Wed Jun 11 17:01:28 2014,1402498888.807077,10,25.623,0.000,0
Wed Jun 11 17:01:29 2014,1402498889.806715,10,25.626,0.000,0
Wed Jun 11 17:01:30 2014,1402498890.806608,10,25.638,0.000,0
Wed Jun 11 17:01:31 2014,1402498891.806821,10,25.614,0.000,0
Wed Jun 11 17:01:32 2014,1402498892.806613,10,25.636,0.000,0
Wed Jun 11 17:01:33 2014,1402498893.806932,10,25.636,0.000,0
Wed Jun 11 17:01:34 2014,1402498894.806713,10,25.640,0.000,0
Wed Jun 11 17:01:35 2014,1402498895.806748,10,25.634,0.000,0
Wed Jun 11 17:01:36 2014,1402498896.806657,10,25.634,0.000,0
Wed Jun 11 17:01:37 2014,1402498897.806817,10,25.626,0.000,0
Wed Jun 11 17:01:38 2014,1402498898.806686,Ã0,25.645,0.000,0
Wed Jun 11 17:01:39 2014,1402498899.806681,10,25.654,0.000,0
Wed Jun 11 17:01:40 2014,1402498900.807193,10,25.658,0.000,0
Wed Jun 11 17:01:41 2014,1402498901.806852,10,25.640,0.000,0
Wed Jun 11 17:01:42 2014,1402498902.806669,10,25.6—ã∆3fÃ0,0
Wed Jun 11 17:01:43 2014,1402498903.806751,10,25.641,0.000,0
Wed Jun 11 17:01:44 2014,1402498904.806701,10,25.634,0.000,0
Wed Jun 11 17:01:45 2014,1402498905.80664,10,25.654,0.000,0
Wed Jun 11 17:01:46 2014,1402498906.806706,10,25.646,0.000,0
Wed Jun 11 17:01:47 2014,1402498907.806688,10,25.641,0.000,0
Wed Jun 11 17:01:48 2014,1402498908.806829,1¡a&VÊô≥ÕÃñ0.000,0
Wed Jun 11 17:01:49 2014,1402498909.806691,10,25.646,0.000,0
Wed Jun 11 17:01:50 2014,1402498910.805766,10,25.660,0.000,0
Wed Jun 11 17:01:51 2014,1402498911.806734,10,25.660,0.000,0
Wed Jun 11 17:01:52 2014,1402498912.806726,10,25.640,0.000,0
Wed Jun 11 17:01:53 2014,1402498913.806628,10,25.660,0.000,0
Wed Jun 11 17:01:54 2014,1402498914.806998,10,25.643,0.000,0
Wed Jun 11 17:01:55 2014,1402498915.806636,10,25.647,0.000,0
Wed Jun 11 17:01:56 2014,1402498916.807338,10,25.653,0.000,0
Wed Jun 11 17:01:57 2014,1402498917.806764,10,25.657,0.000,0
Wed Jun 11 17:01:58 2014,1402498918.806694,10,25.657,0.000,0
Wed Jun 11 17:01:59 2014,1402498919.806613,10,25π≥f&∆3Ã0,0
Wed Jun 11 17:02:00 2014,1402498920.806655,10,25.648,0.000,05¶
Wed Jun 11 17:02:01 2014,1402498921.806563,10,25.665,0.000,0
Wed Jun 11 17:02:02 2014,1402498922.806593,10,25.654,0.000,0
Wed Jun 11 17:02:03 2014,1402498923.806736,10,25.656,0.000,0
Wed Jun 11 17:02:04 2014,1402498924.806982,10,25.652,0.000,0
Wed Jun 11 17:02:05 2014,1402498925.806666,10,25.666,0.000,0
Wed Jun 11 17:02:06 2014,1402498926.806731,10,25.666,0.000,0
Wed Jun 11 17:02:07 2014,1402498927.806619,10,25.653,0.000,0
Wed Jun 11 17:02:08 2014,1402498928.806982,10,25.673,0.000,0
Wed Jun 11 17:02:09 2014,1402498929.806956,10,25.638,0.000,0
Wed Jun 11 17:02:10 2014,1402498930.806969,10,25.642,0.000,0
Wed Jun 11 17:02:11 2014,1402498931.807021,10,25.648,0.000,0
Wed Jun 11 17:02:12 2014,1402498932.80702,10,25.661,0.000,0
Wed Jun 11 17:02:13 2014,1402498933.806773,10,25.661,0.000,0
Wed Jun 11 17:02:14 2014,1402498934.807006,10,25.659,0.000,0
Wed Jun 11 17:02:15 2014,1402498935.807032,10,25.641,0.000,0
Wed Jun 11 17:02:16 2014,1402498936.807032,10,25.641,0.000,0
Wed Jun 11 17:02:17 2014,1402498937.807026,10,25.650,0.000,0
Wed Jun 11 17:02:18 2014,1402498938.806739,10,25.655,"0.0¡Å∆≥ò!"
Wed Jun 11 17:02:24 2014	1402498944.474023	
Wed Jun 11 17:02:25 2014	1402498945.474762	10	25.668	0.000	0
Wed Jun 11 17:02:26 2014	1402498946.475033	10	25.668	0.000	0
Wed Jun 11 17:02:27 2014	1402498947.475109	10	25.646	0.000	0
Wed Jun 11 17:02:28 2014	1402498948.475187	Ã0	25.658	0.000	0
Wed Jun 11 17:02:29 2014	1402498949.474876	10	25.669	0.000	1048576
Wed Jun 11 17:02:30 2014	1402498950.475179	10	25.676	0.000	0
Wed Jun 11 17:02:31 2014	1402498951.475018	10	25.660	0.000	0
Wed Jun 11 17:02:32 2014	1402498952.474855	10	25.687	0.000	1048576
Wed Jun 11 17:02:33 2014	1402498953.475263	10	25.673	0.000	1048576
Wed Jun 11 17:02:34 2014	1402498954.475236	10	25.673	0.000±Ç÷ò
Wed Jun 11 17:02:35 2014	1402498955.47505	10	25.660	0.000	0
Wed Jun 11 17:02:36 2014	1402498956.47507	10	25.681	0.000	0
Wed Jun 11 17:02:37 2014	1402498957.475086	10	25.673	0.000	0
Wed Jun 11 17:02:38 2014	1402498958.474797	10	25.672	0.000	0
Wed Jun 11 17:02:39 2014	1402498959.475056	10	25.675	0.000	0
Wed Jun 11 17:02:40 2014	1402498960.475053	10	25.652	0.000	0
Wed Jun 11 17:02:41 2014	1402498961.475013	10	25.652	0.000	0
Wed Jun 11 17:02:42 2014	1402498962.475091	10	25.663	0.000	0
Wed Jun 11 17:02:43 2014	1402498963.475138	10	25.659	0.000	0
Wed Jun 11 17:02:44 2014	1402498964.475108	10	25.660	0.000	0
Wed Jun 11 17:02:45 2014	1402498965.474961	10	25.683	0.000	0
Wed Jun 11 17:02:46 2014	1402498966.475061	10	25.674	0.000	0
Wed Jun 11 17:02:47 2014	1402498967.475005	10	25.652	0.000	0
Wed Jun 11 17:02:48 2014	1402498968.475058	10	25.674	0.000	0
Wed Jun 11 17:02:49 2014	1402498969.47507	10	25.674	0.000	0
Wed Jun 11 17:02:50 2014	1402498970.475138	10	25.671	0.000	0
Wed Jun 11 17:02:51 2014	1402498971.475331	10	25.655	0.000	0
Wed Jun 11 17:02:52 2014	1402498972.475044	Ã0	25.660	0.000	0
Wed Jun 11 17:02:53 2014	1402498973.475091	10	25.674	0.000	0
Wed Jun 11 17:02:54 2014	1402498974.474976	10	25.664	0.000	0
Wed Jun 11 17:02:55 2014	1402498975.475195	10	25.65’∆Ê3fò	0
Wed Jun 11 17:02:56 2014	1402498976.475058	10	25.655	0.000	0
Wed Jun 11 17:02:57 2014	1402498977.475041	10	25.653	0.000	0
Wed Jun 11 17:02:58 2014	1402498978.474891	10	25.669	0.000	0
Wed Jun 11 17:02:59 2014	1402498979.475034	10	25.665	0.000	0
Wed Jun 11 17:03:00 2014	1402498980.475072	10	25.667	0.000	0
Wed Jun 11 17:03:01 2014	1402498981.475302	10	25.652	0.000	0
Wed Jun 11 17:03:02 2014	1402498982.475075	10	25.649	0.000	0
Wed Jun 11 17:03:03 2014	1402498983.474736	10	25.650	0.000	0
Wed Jun 11 17:03:04 2014	1402498984.475061	10	25.650	0.000	0
Wed Jun 11 17:03:05 2014	1402498985.475032	10	25.660	0.000	0
Wed Jun 11 17:03:06 2014	1402498986.475111	10	25.661	0.000	0
Wed Jun 11 17:03:07 2014	1402498987.475076	10	25.665	0.000	0
Wed Jun 11 17:03:08 2014	1402498988.475008	10	25.656	0.000	0
Wed Jun 11 17:03:09 2014	1402498989.475058	10	25.667	0.000	0
Wed Jun 11 17:03:10 2014	1402498990.474984	Ã0	25.663	0.000	0
Wed Jun 11 17:03:11 2014	1402498991.475049	10	25.663	0.000	0
Wed Jun 11 17:03:12 2014	1402498992.475055	10	25.662	0.000	0
Wed Jun 11 17:03:13 2014	1402498993.475085	10	25.668	0.000	0
Wed Jun 11 17:03:14 2014	1402498994.475075	10	25.658	0.000	0
Wed Jun 11 17:03:15 2014	1402498995.474802	10	25.660	0.000	0
Wed Jun 11 17:03:16 2014	1402498996.475084	10	25.670	0.000	0
Wed Jun 11 17:03:17 2014	1402498997.47504	Ã0	25.665	0.000	0
Wed Jun 11 17:03:18 2014	1402498998.474583	10	25.678	0.000	0
Wed Jun 11 17:03:19 2014	1402498999.474997	10	25.678	0.000	0
Wed Jun 11 17:03:20 2014	1402499000.475048	10	25.664	0.000	0
Wed Jun 11 17:03:21 2014	1402499001.475054	10	25.662	0.000	0
Wed Jun 11 17:03:22 2014	1402499002.475055	10	25.669	0.000	0
Wed Jun 11 17:03:23 2014	1402499003.475027	10	25.672	0.000	0
Wed Jun 11 17:03:24 2014	1402499004.475059	10	25.665	0.000	0
Wed Jun 11 17:03:25 2014	1402499005.475078	10	25.667	0.000	0
Wed Jun 11 17:03:26 2014	1402499006.475146	10	25.667	0.000	0
Wed Jun 11 17:03:27 2014	1402499007.475094	10	25.667	0.000	0
Wed Jun 11 17:03:28 2014	1402499008.475098	10	25.670	0.000	0
Wed Jun 11 17:03:29 2014	1402499009.475137	10	25.649	0.000	0
Wed Jun 11 17:03:30 2014	1402499010.475047	10	25.675	0.000	0
Wed Jun 11 17:03:31 2014	1402499011.475077	10	25.677	0.000	0
Wed Jun 11 17:03:32 2014	1402499012.474723	10	25.667	0.000	0
Wed Jun 11 17:03:33 2014	1402499013.475132	10	25.674	0.000	0
Wed Jun 11 17:03:34 2014	1402499014.475054	10	25.674	0.000	0
Wed Jun 11 17:03:35 2014	1402499015.474848	10	25.694	0.000	0
Wed Jun 11 17:03:36 2014	1402499016.475312	10	25.675	0.000	0
Wed Jun 11 17:03:37 2014	1402499017.475277	10	25.678	0.000	0
Wed Jun 11 17:03:38 2014	1402499018.47536	10	25.679	0.000	0
Wed Jun 11 17:03:39 2014	1402499019.475397	10	25.664	0.000	0
Wed Jun 11 17:03:40 2014	1402499020.475349	10	25.680	0.000	0
Wed Jun 11 17:03:41 2014	1402499021.475284	10	25.680	0.000	0
Wed Jun 11 17:03:42 2014	1402499022.475111	10	25.668	0.000	0
Wed Jun 11 17:03:43 2014	1402499023.47513	10	25.675	0.000	0
Wed Jun 11 17:03:44 2014	1402499024.474996	10	25.694	0.000	0
Wed Jun 11 17:03:45 2014	1402499025.475085	10	25.677	0.000	0
Wed Jun 11 17:03:46 2014	1402499026.474971	10	25.681	0.000	0
Wed Jun 11 17:03:47 2014	1402499027.475078	10	25.666	0.000	0
Wed Jun 11 17:03:48 2014	1402499028.47507	10	25.676	0.000	0
Wed Jun 11 17:03:49 2014	1402499029.475067	10	25.676	0.000	0
Wed Jun 11 17:03:50 2014	1402499030.475314	10	25.657	0.000	1048576
Wed Jun 11 17:03:51 2014	1402499031.475053	10	25.684	0.000	0
Wed Jun 11 17:03:52 2014	1402499032.474467	10	25.678	0.000	0
Wed Jun 11 17:03:53 2014	1402499033.47507	10	25.688	0.000	0
Wed Jun 11 17:03:54 2014	1402499034.474845	10	25.673	0.000	0
Wed Jun 11 17:03:55 2014	1402499035.475277	10	25.680	0.000	0
Wed Jun 11 17:03:56 2014	1402499036.475093	10	25.680	0.000	0
Wed Jun 11 17:03:57 2014	1402499037.475128	10	25	0.000	0
Wed Jun 11 17:03:58 2014	1402499038.475026	10	25.678	0.000	0
Wed Jun 11 17:03:59 2014	1402499039.475085	10	25.682	0.000	0
Wed Jun 11 17:04:00 2014	1402499040.474715	10	25.683	0.000	0
Wed Jun 11 17:04:01 2014	1402499041.475849	10	25.674	0.000	0
Wed Jun 11 17:04:02 2014	1402499042.474805	10	25.674	0.000	0
Wed Jun 11 17:04:03 2014	1402499043.474865	10	25.679	0.000	0
Wed Jun 11 17:04:04 2014	1402499044.474995	10	25.679	0.000	0
Wed Jun 11 17:04:05 2014	1402499045.475056	10	25.680	0.000	0
Wed Jun 11 17:04:06 2014	1402499046.47506	10	25.681	0.000	0
Wed Jun 11 17:04:07 2014	1402499047.475091	10	25.682	0.000	0
Wed Jun 11 17:04:08 2014	1402499048.475799	10	25.682	0.000	0
Wed Jun 11 17:04:09 2014	1402499049.475113	10	25.688	0.000	0
Wed Jun 11 17:04:10 2014	1402499050.475786	10	25.682	0.000	0
Wed Jun 11 17:04:11 2014	1402499051.475006	10	25.682	0.000	0
Wed Jun 11 17:04:12 2014	1402499052.475772	10	25.689	0.000	0
Wed Jun 11 17:04:13 2014	1402499053.475086	10	25.685	0.000	0
Wed Jun 11 17:04:14 2014	1402499054.474694	10	25.681	0.000	0
Wed Jun 11 17:04:15 2014	1402499055.475591	10	25.668	0.000	0
Wed Jun 11 17:04:16 2014	1402499056.475141	10	25.678	0.000	0
Wed Jun 11 17:04:17 2014	1402499057.475066	10	25.702	0.000	0
Wed Jun 11 17:04:18 2014	1402499058.475134	10	8.531	0.000	0
Wed Jun 11 17:04:19 2014	1402499059.474464	10	8.531	0.003	0
Wed Jun 11 17:04:20 2014	1402499060.475057	10	25.694	0.000	0
Wed Jun 11 17:04:21 2014	1402499061.474618	10	25.687	0.000	0
Wed Jun 11 17:04:22 2014	1402499062.474228	10	25.689	0.000	0
Wed Jun 11 17:04:23 2014	1402499063.475063	10	25.676	0.000	0
Wed Jun 11 17:04:24 2014	1402499064.474866	10	25.684	0.000	0
Wed Jun 11 17:04:25 2014	1402499065.475102	10	25.683	0.000	0
Wed Jun 11 17:04:26 2014	1402499066.475097	10	25.683	0.000	0
Wed Jun 11 17:04:27 2014	1402499067.475067	10	25.689	0.000	0
Wed Jun 11 17:04:28 2014	1402499068.475036	10	25.685	0.000	0
Wed Jun 11 17:04:29 2014	1402499069.474982	10	25.690	0.000	0
Wed Jun 11 17:04:30 2014	1402499070.475041	10	25.688	0.000	0
Wed Jun 11 17:04:31 2014	1402499071.475066	10	25.684	0.000	0
Wed Jun 11 17:04:32 2014	1402499072.474713	10	25.683	0.000	0
Wed Jun 11 17:04:33 2014	1402499073.475078	10	25.675	0.000	0
Wed Jun 11 17:04:34 2014	1402499074.475042	10	25.675	0.000	0
Wed Jun 11 17:04:35 2014	1402499075.475333	10	25.697	0.000	0
Wed Jun 11 17:04:36 2014	1402499076.475029	10	25.692	0.000	0
Wed Jun 11 17:04:37 2014	1402499077.475182	10	25.686	0.000	1¡°ÜVvf÷ò
Wed Jun 11 17:04:38 2014	1402499078.475081	10	25.687	0.000	0
Wed Jun 11 17:04:39 2014	1402499079.475121	10	25.687	0.000	0
Wed Jun 11 17:04:40 2014	1402499080.475097	10	25.703	0.000	0
Wed Jun 11 17:04:41 2014	1402499081.475033	10	25.703	0.000	0
Wed Jun 11 17:04:42 2014	1402499082.475099	10	25.679	0.000	0
Wed Jun 11 17:04:43 2014	1402499083.475078	10	25.683	0.000	0
Wed Jun 11 17:04:44 2014	1402499084.475064	10	8.530	0.001	0
Wed Jun 11 17:04:45 2014	1402499085.475178	10	25.679	0.000	0
Wed Jun 11 17:04:46 2014	1402499086.47507	10	25.689	0.000	0
Wed Jun 11 17:04:47 2014	1402499087.475067	10	25.676	0.000	0
Wed Jun 11 17:04:48 2014	1402499088.473893	10	25.683	0.000	0
Wed Jun 11 17:04:49 2014	1402499089.475288	10	25.683	0.000	0
Wed Jun 11 17:04:50 2014	1402499090.47541	10	25.670	0.000	1048576
Wed Jun 11 17:04:51 2014	1402499091.475458	10	25.681	0.000	1048576
Wed Jun 11 17:04:52 2014	1402499092.475326	10	25.687	0.000	1048576
Wed Jun 11 17:04:53 2014	1402499093.475385	10	25.678	0.000	1048576
Wed Jun 11 17:04:54 2014	1402499094.475399	10	25.673	0.000	1048576
Wed Jun 11 17:04:55 2014	1402499095.475413	10	25.677	0.000	1048576
Wed Jun 11 17:04:56 2014	1402499096.475464	10	25.677	0.000	1048576
Wed Jun 11 17:04:57 2014	1402499097.475423	10	25.671	0.000	0
Wed Jun 11 17:04:58 2014	1402499098.475345	10	25.676	0.000	0
Wed Jun 11 17:04:59 2014	1402499099.475229	10	25.681	0.000	0
Wed Jun 11 17:05:00 2014	1402499100.474902	10	25.679	0.000	1048576
Wed Jun 11 17:05:01 2014	1402499101.475447	10	25.675	0.000	1048576
Wed Jun 11 17:05:02 2014	1402499102.47545	10	25.672	0.000	1048576
Wed Jun 11 17:05:03 2014	1402499103.475418	10	25.678	0.000	1048576
Wed Jun 11 17:05:04 2014	1402499104.475385	10	25.678	0.000	1048576
Wed Jun 11 17:05:05 2014	1402499105.475458	10	25.669	0π∆Y3fö8576
Wed Jun 11 17:05:06 2014	1402499106.475411	10	25.667	0.000	0
Wed Jun 11 17:05:07 2014	1402499107.475457	10	25.676	0.000	0
Wed Jun 11 17:05:08 2014	1402499108.475318	10	25.667	0.000	0
Wed Jun 11 17:05:09 2014	1402499109.475283	10	25.664	0.000	0
Wed Jun 11 17:05:10 2014	1402499110.475247	10	25.671	0.000	0
Wed Jun 11 17:05:11 2014	1402499111.475306	10	25.671	0.000	0
Wed Jun 11 17:05:12 2014	1402499112.475602	10	25.653	0.000	0
Wed Jun 11 17:05:13 2014	1402499113.475385	10±ìVÊô≥3fñ0.000	0
Wed Jun 11 17:05:14 2014	1402499114.47534	10	25.660	0.000	0
Wed Jun 11 17:05:15 2014	1402499115.475648	10	25.667	0.000	1048576
Wed Jun 11 17:05:16 2014	1402499116.475416	10	25.674	0.000	1048576
Wed Jun 11 17:05:17 2014	1402499117.475373	10	25.669	0.000	1048576
Wed Jun 11 17:05:18 2014	1402499118.475281	10	25.656	0.000	≈FÜVvf÷L
Wed Jun 11 17:05:19 2014	1402499119.475282	10	25.656	0.000	0
Wed Jun 11 17:05:20 2014	1402499120.475296	10	25.667	0.000	0
Wed Jun 11 17:05:21 2014	1402499121.475407	10	25.666	0.000	1048576
Wed Jun 11 17:05:22 2014	1402499122.475511	10	25.661	0.000	1048576
Wed Jun 11 17:05:23 2014	1402499123.475506	10	25.660	0.000	1048576
Wed Jun 11 17:05:24 2014	1402499124.475402	10	25.676	0.000	0
Wed Jun 11 17:05:25 2014	1402499125.475302	10	25.674	0.000	0
Wed Jun 11 17:05:26 2014	1402499126.475214	10	25.674	0.000	0
Wed Jun 11 17:05:27 2014	1402499127.475099	10	25.664	0.000	0
Wed Jun 11 17:05:28 2014	1402499128.47531	10	25.665	0.000	0
Wed Jun 11 17:05:29 2014	1402499129.475429	10	25.688	0.000	0
Wed Jun 11 17:05:30 2014	1402499130.475322	10	25.650	0.000	0
Wed Jun 11 17:05:31 2014	1402499131.475226	10	25.655	0.000	0
Wed Jun 11 17:05:32 2014	1402499132.474786	10	25.673	0.000	0
Wed Jun 11 17:05:33 2014	1402499133.475352	10	25.658	0.000	0
Wed Jun 11 17:05:34 2014	1402499134.475233	10	25.658	0.000	0
Wed Jun 11 17:05:35 2014	1402499135.475234	10	25.669	0.000	0
Wed Jun 11 17:05:36 2014	1402499136.475294	10	25.668	0.000	0
Wed Jun 11 17:05:37 2014	1402499137.475292	10	25.653	0.000	0
Wed Jun 11 17:05:38 2014	1402499138.475374	10	25.675	0.000	0
Wed Jun 11 17:05:39 2014	1402499139.475354	10	25.667	0.000	0
Wed Jun 11 17:05:40 2014	1402499140.475378	10	25.689	¡q∆≥√Ö
Wed Jun 11 17:05:41 2014	1402499141.475318	10	25.689	0.000	0
Wed Jun 11 17:05:42 2014	1402499142.475346	10	25.668	0.000	0
Wed Jun 11 17:05:43 2014	1402499143.474811	10	25.678	0.000	0
Wed Jun 11 17:05:44 2014	1402499144.475357	10	25.684	0.000	0
Wed Jun 11 17:05:45 2014	1402499145.475294	10	25.665	0.000	0
Wed Jun 11 17:05:46 2014	1402499146.475303	10	25.659	0.000	0
Wed Jun 11 17:05:47 2014	1402499147.475835	10	25.684	0.000	0
Wed Jun 11 17:05:48 2014	1402499148.475809	10	25.678	0.000	0
Wed Jun 11 17:05:49 2014	1402499149.475801	10	25.678	0.000	0
Wed Jun 11 17:05:50 2014	1402499150.475807	10	25.680	0.000	0
Wed Jun 11 17:05:51 2014	1402499151.475279	10	25.677	0.000	0
Wed Jun 11 17:05:52 2014	1402499152.475742	10	25.677	0.000	0
Wed Jun 11 17:05:53 2014	1402499153.475296	10	25.665	0.000	0
Wed Jun 11 17:05:54 2014	1402499154.475222	10	25.674	0.000	0
Wed Jun 11 17:05:55 2014	1402499155.475756	10	25.675	0.000	0
Wed Jun 11 17:05:56 2014	1402499156.474301	10	25.675	0.000	0
Wed Jun 11 17:05:57 2014	1402499157.475403	10	25.676	0.000	0
Wed Jun 11 17:05:58 2014	1402499158.475012	10	25.673	0.000	0
Wed Jun 11 17:05:59 2014	1402499159.475446	10	25.666	0.000	1048576
Wed Jun 11 17:06:00 2014	1402499160.474714	10	25.677	0.000	1048576
Wed Jun 11 17:06:01 2014	1402499161.4754	10	25.677	0.000	1048576
Wed Jun 11 17:06:02 2014	1402499162.474875	10	25.634	0.000	1048576
Wed Jun 11 17:06:03 2014	1402499163.475418	10	25.674	0.000	1048576
Wed Jun 11 17:06:04 2014	1402499164.475383	10	25.674	0.000	1048576
Wed Jun 11 17:06:05 2014	1402499165.475388	10	25.673	0.000	1048576
Wed Jun 11 17:06:06 2014	1402499166.475428	10	25.665	0.000	1048576
Wed Jun 11 17:06:07 2014	1402499167.475427	10	25.664	0.000	1048576
Wed Jun 11 17:06:08 2014	1402499168.475418	10	25.669	0.000	1048576
Wed Jun 11 17:06:09 2014	1402499169.475275	10	25.674	0.000	1048576
Wed Jun 11 17:06:10 2014	1402499170.475433	10	25.657	0.000	1048576
Wed Jun 11 17:06:11 2014	1402499171.475266	10	25.657	0.000	0
Wed Jun 11 17:06:12 2014	1402499172.475382	10	25.657	0.000	0
Wed Jun 11 17:06:13 2014	1402499173.475393	10	25.654	0.000	1048576
Wed Jun 11 17:06:14 2014	1402499174.475509	10	25.655	0.000	1048576
Wed Jun 11 17:06:15 2014	1402499175.475364	10	25.659	0.000	0
Wed Jun 11 17:06:16 2014	1402499176.475452	10	25.649	0.000	1048576
Wed Jun 11 17:06:17 2014	1402499177.475389	10	25.647	0.000	1048576
Wed Jun 11 17:06:18 2014	1402499178.476981	10	25.650	0.000	1048576
Wed Jun 11 17:06:19 2014	1402499179.475389	10	25.650	0.000	1048576
Wed Jun 11 17:06:20 2014	1402499180.475931	10	25.672	0.000	0
Wed Jun 11 17:06:21 2014	1402499181.475298	10	25.664	0.000	0
Wed Jun 11 17:06:22 2014	1402499182.475452	10	25.639	0.000	0
Wed Jun 11 17:06:23 2014	1402499183.474932	10	25.	0.000	0
Wed Jun 11 17:06:24 2014	1402499184.475201	10	25.652	0.000	0
Wed Jun 11 17:06:25 2014	1402499185.474986	10	25.646	0.000	0
Wed Jun 11 17:06:26 2014	1402499186.475111	10	25.646	0.000	0
Wed Jun 11 17:06:27 2014	1402499187.475082	10	25.659	0.000	0
Wed Jun 11 17:06:28 2014	1402499188.475231	10	25.654	0.000	0
Wed Jun 11 17:06:29 2014	1402499189.475106	10	25.670	0.000	0
Wed Jun 11 17:06:30 2014	1402499190.475054	10	25.647	0.000	0
Wed Jun 11 17:06:31 2014	1402499191.475196	10	25.640	0.000	0
Wed Jun 11 17:06:32 2014	1402499192.475024	10	25.658	0.000	0
Wed Jun 11 17:06:33 2014	1402499193.475431	10	…™Êô33fñ0.000	0
Wed Jun 11 17:06:34 2014	1402499194.475093	10	25.642	0.000	0
Wed Jun 11 17:06:35 2014	1402499195.475135	10	25.657	0.000	0
Wed Jun 11 17:06:36 2014	1402499196.475077	10	25.655	0.000	0
Wed Jun 11 17:06:37 2014	1402499197.47508	10	25.650	0.000	0
Wed Jun 11 17:06:38 2014	1402499198.475116	10	25.650	0.000	0
Wed Jun 11 17:06:39 2014	1402499199.47517	10	25.660	0.000	0
Wed Jun 11 17:06:40 2014	1402499200.475126	10	25.656	0.000	0
Wed Jun 11 17:06:41 2014	1402499201.475079	10	25.656	0.000	0
Wed Jun 11 17:06:42 2014	1402499202.475101	10	25.642	0.000	0
Wed Jun 11 17:06:43 2014	1402499203.47507	10	25.670	0.000	0
Wed Jun 11 17:06:44 2014	1402499204.475087	10	25.659	0.000	0
Wed Jun 11 17:06:45 2014	1402499205.475098	10	25.659	0.000	0
